gene names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
cel-miR-37-5p,771.5922743003345,0.6161901176135873,0.49780489125491467,1.2378145101391747,0.215784846926229,0.4999522157656996
cel-miR-38-3p,16313.39161551575,0.1755406799735987,0.5919354791337296,0.2965537396584074,0.7668072331792264,0.9116339047137876
cel-miR-38-5p,23.209676768677607,0.18646328960964068,0.7185713871730328,0.25949167047023,0.7952559079837772,0.9193894141157597
cel-miR-39-3p,24838.577302593836,-0.8609189356769327,0.5195045284247944,-1.6571923603579575,0.09748059061132786,0.3826823277665062
cel-miR-39-5p,139.50579306896736,1.8997540143182507,0.8972075986929697,2.1174074061407486,0.034225286184765294,0.25022487010639516
cel-miR-392-3p,0.7639512237814794,-2.08162964872572,1.7462520096185339,-1.1920556925689374,0.23323940861041867,NA
cel-miR-392-5p,77.13207229441163,0.7917191471788093,0.7767643189134693,1.0192527229961574,0.30808300232434627,0.5997592175426623
cel-miR-40-3p,37829.33713679191,0.025237133716426125,0.5372579565489907,0.04697395991775292,0.9625339815869359,0.9891219219506425
cel-miR-40-5p,77.37282796395856,2.311174144373576,1.0290294655019263,2.2459746993214256,0.024705628528557684,0.21094435026341196
cel-miR-41-3p,1772.7325664738153,0.5813484187630003,0.768007800683144,0.7569563984192479,0.4490759848799803,0.7278128030813473
cel-miR-41-5p,136.2633494713785,1.2395620218654637,0.5597753931201316,2.2143917669482933,0.02680184076763471,0.22044514031379547
cel-miR-42-3p,8133.790956999204,-0.6571782343327228,0.6526632441659657,-1.0069177944477734,0.3139742800234395,0.607632577221833
cel-miR-42-5p,580.5240843963172,1.1473509136957836,0.5646705757899726,2.031894281175609,0.04216435962041731,0.28900154823161034
cel-miR-43-3p,1981.2262260825098,0.30162028934374085,0.8300875450423637,0.36335961326627014,0.7163362669318104,0.8826765236725304
cel-miR-43-5p,16.99243065948217,-1.305401232527373,0.7794169468585443,-1.6748432758471814,0.09396498549563988,0.3826823277665062
cel-miR-44-3p,3892.9078723013513,-0.31287274118499686,0.5120870796390106,-0.6109756594631378,0.5412156944813232,0.7831680705768731
cel-miR-44-5p,437.35651492502916,0.7402237787619463,0.5901200402267938,1.254361364303888,0.20971068890458155,0.4959340225583091
cel-miR-45-3p,3946.9400633912587,-0.28581420800401924,0.5095546942583614,-0.5609097732285865,0.5748590471767421,0.7913331653604525
cel-miR-45-5p,35.23641183682402,-0.03468854471767819,0.6344687708909532,-0.054673368192679955,0.9563986867218194,0.9891219219506425
cel-miR-46-3p,2201.0721378095295,1.0263196236563654,0.534753117697602,1.919240093587897,0.05495395560736754,0.30643815923430373
cel-miR-46-5p,509.6454468986155,-1.2015842622980544,0.6061811292125927,-1.9822198422093225,0.04745464083545902,0.2953258733552347
cel-miR-47-3p,1466.0252089841479,0.19333726115012337,0.49665844282083205,0.38927609898674204,0.6970719149409619,0.8698904738969985
cel-miR-47-5p,665.5232353820717,-0.7730607254755064,0.5981963548454555,-1.2923193516871685,0.19624657298848816,0.482306677592838
cel-miR-48-3p,6.514961862660716,-1.3573342389795786,0.9316315505674658,-1.4569431854823005,0.14513206384802962,0.45729916539848775
cel-miR-48-5p,585.3025383052827,-0.1889828778836271,0.47519791977633596,-0.3976929822684761,0.690856511021785,0.8698904738969985
cel-miR-4805-3p,17.600487322615642,-1.354773893023875,0.6992274633110378,-1.9375295795857923,0.0526806411988134,0.29949015330183704
cel-miR-4805-5p,1.9734468936365301,-1.83337058946092,1.2782953688980787,-1.434230799913896,0.1515064104207756,0.45729916539848775
cel-miR-4806-3p,89.87153269944818,-3.6214608017232366,0.6717252369013338,-5.391282927568753,6.995642952728585e-08,1.1507832657238521e-05
cel-miR-4806-5p,48.2517505522141,-2.326547141627786,0.7996977221451156,-2.9092831918878517,0.0036225855230739507,0.054174119867787716
cel-miR-4807,24.99186233346178,0.09863307073051324,0.6400887898527869,0.15409279508425341,0.8775365691215324,0.9497024053979741
cel-miR-4808-3p,28.786640864916535,0.9724109620420602,0.7579026002799784,1.2830289296841573,0.199481940884408,0.48257028346301634
cel-miR-4808-5p,2.335950259420638,-1.7491604986735945,1.3041163171697674,-1.3412611096452465,0.17983569177272293,0.46957097296210987
cel-miR-4809-3p,7.510872451792291,0.39294496104263216,0.7743371245105835,0.5074597983287853,0.611832237162083,0.8201170361106456
cel-miR-4809-5p,1.0583979909471133,-2.6124729615506275,1.7319301785287502,-1.508417021620286,0.1314478292454245,NA
cel-miR-4810a,3.972182841742173,0.7088721234231041,1.1778065887359392,0.6018578348962108,0.5472687734493384,0.7831680705768731
cel-miR-4810b-3p,3.0628212497569685,-0.8185122386869201,1.124147819613544,-0.728117979153583,0.46654136884694974,0.7451073317992547
cel-miR-4810b-5p,1.172704793106845,0.6718638071730809,1.4995409420493564,0.44804632426699487,0.6541197646505498,NA
cel-miR-4811-5p,1.610871264513205,-1.7785133472321777,1.3170074512513112,-1.3504201100323174,0.17688126379557775,0.4694590969228415
cel-miR-4812-3p,1.0215595028779165,-1.0487990901834197,1.71203122271018,-0.6126051185697126,0.5401374729415379,NA
cel-miR-4812-5p,45.88562627784845,2.435761521841347,0.7941098269504128,3.0672854549543875,0.002160124644516507,0.04180476517917239
cel-miR-4813-3p,420.6714005004938,-1.845800420738998,0.6442835020895943,-2.8648885385898337,0.004171560471008006,0.057185141456734756
cel-miR-4814-3p,627.8292293424432,-2.4887751747321007,0.6647273032691693,-3.7440543851473427,0.00018107443227168346,0.008510498316769123
cel-miR-4814-5p,52.96262914762116,-4.481565208712322,0.7867024997107058,-5.696645441396625,1.2218766091543506e-08,4.019974044117814e-06
cel-miR-4815,1.6584791076345535,-1.1534932147698773,1.4451284425251119,-0.7981942509929066,0.4247577731137752,0.7220732170698182
cel-miR-4816-3p,43.03977478780663,0.6931805077424076,0.7081776706150124,0.9788228809027817,0.32766750212134604,0.6257477882752016
cel-miR-4816-5p,25.411990714108104,-1.006056888849159,0.7733151615980413,-1.3009662021499246,0.19327002370625043,0.482306677592838
cel-miR-49-3p,3631.2036877514233,-0.26072763604388616,0.4965381173675675,-0.5250908780702526,0.599520017051913,0.8150499405375181
cel-miR-49-5p,30.628233600522574,-0.39957103033033875,0.6473014657859002,-0.6172873868672806,0.5370451848365831,0.7831680705768731
cel-miR-4920,0.9866518543394074,-0.1484924079854552,1.5927798055997606,-0.09322845974277057,0.9257220652390905,NA
cel-miR-4921,1.302676352735169,-1.052582652999882,1.3617482588524803,-0.772964199628846,0.43954356824293583,0.7224431932115907
cel-miR-4923a,17.785710410718874,-0.5072356855126777,0.7968290969509817,-0.6365677250662461,0.5244064537304673,0.7771609156636206
cel-miR-4923b,74.22780625375037,0.7813846605301226,0.65070194965316,1.200833439866931,0.22981581749035349,0.520700420092333
cel-miR-4925,4.929551596320877,-0.5867209996146132,0.8616056701869989,-0.6809623240841417,0.4958953303645289,0.7623811387379906
cel-miR-4929,9.272372080131559,-0.9136812006773565,0.8082219822712373,-1.1304829870003799,0.25827276324974296,0.5449470246129274
cel-miR-4931,5.851154909315056,-2.6082450747748154,0.9944951629762463,-2.6226825145826416,0.008724052635823161,0.09897287300640759
cel-miR-4932,6.775536921427237,-1.947483724057368,1.1460514497221215,-1.699298687270599,0.08926291980482312,0.3777301991221966
cel-miR-4934,9.355667538624443,0.6552950193538037,0.7526954161936255,0.8705978610413563,0.3839737647832149,0.6755474257415919
cel-miR-4935,9.89743573315419,-1.0032097459719127,0.8390078340765007,-1.1957096289525708,0.23180989246396672,0.520700420092333
cel-miR-4936,29.90019860432806,1.0075341517409238,0.7838486711169896,1.2853681952476628,0.19866364980280374,0.48257028346301634
cel-miR-4937,453.98944854880386,1.9938371723130717,0.6231875169171193,3.199417700432279,0.0013770549711544606,0.028315692844363596
cel-miR-50-3p,21.97757184729549,-0.5682540640159153,1.869639288674793,-0.3039378063234303,NA,NA
cel-miR-50-5p,4157.79964471393,0.7591390927096542,0.5603968777018778,1.3546454716571494,0.1755305385894035,0.4694590969228415
cel-miR-51-3p,3255.8927945487403,0.5931632956621393,0.5049499316810234,1.1746972490667456,0.24011586034897567,0.5231663447338608
cel-miR-51-5p,20037.519327682312,0.5123556872825187,0.4836882878034159,1.0592683350041214,0.28947759154534947,0.5737236603519276
cel-miR-52-3p,288.2815892670337,-0.24440584126298623,0.6347051302847896,-0.385069900338323,0.7001856278041008,0.8698904738969985
cel-miR-52-5p,24761.282833475187,0.6415858415962428,0.4827540876902091,1.3290117224402633,0.18384410246616348,0.4725367946200608
cel-miR-53-3p,20.025091059627318,0.4964794662239258,0.8628059158980339,0.5754242722213782,0.565004392490221,0.7876544285139099
cel-miR-53-5p,2138.6165271141863,0.2924173019561049,0.5443608704043363,0.53717546181985,0.5911464193347507,0.807000713531672
cel-miR-54-3p,5594.667508846665,0.2867901005177657,0.5673562673674213,0.5054850312106268,0.6132182093714857,0.8201170361106456
cel-miR-54-5p,1652.7743817638466,1.062509852915495,0.6276576329117759,1.6928175444730749,0.09049020211152356,0.3777301991221966
cel-miR-55-3p,21704.45617027491,0.7515023332365844,0.5105315617964254,1.4719997537316727,0.14102094407826915,0.45729916539848775
cel-miR-55-5p,177.34159996856607,-1.0835546475031763,0.7216302001591169,-1.5015372794323967,0.1332166519891162,0.44722733167774725
cel-miR-5545-3p,2.9722495324128086,-2.5931180981322175,1.1196558645394992,-2.3159956378192468,0.020558506867977014,0.19324996455898394
cel-miR-5545-5p,9.255519618483559,-3.1659234061522237,0.9655879902270398,-3.2787518467455428,0.0010426727992572213,0.024818551899475138
cel-miR-5546-3p,335.3127075340025,1.3760862610312876,0.7304696981849664,1.8838375697862841,0.05958694995648064,0.3081560392433247
cel-miR-5546-5p,820.3948462841155,1.0822629691708905,0.6280774243678325,1.72313623636481,0.08486389127029513,0.3777301991221966
cel-miR-5547-3p,1.3899810180127634,-3.0504266131311724,1.5707883497651511,-1.9419717580584566,0.052140519343384886,0.29949015330183704
